id:ID,:LABEL,fullName,simpleName,color,dependencyProfileCategory,cohesion
weka.classifiers.bayes.net.GUI$ActionAlignBottom,Module,weka.classifiers.bayes.net.GUI$ActionAlignBottom,ActionAlignBottom,#cccccc,hidden,
weka.core.xml.PropertyHandler,Module,weka.core.xml.PropertyHandler,PropertyHandler,#cccccc,transit,
weka.core.pmml.MiningFieldMetaInfo$Outlier,Module,weka.core.pmml.MiningFieldMetaInfo$Outlier,Outlier,#cccccc,hidden,
weka.gui.WekaFileChooser$FileChooserBookmarksPanel,Module,weka.gui.WekaFileChooser$FileChooserBookmarksPanel,FileChooserBookmarksPanel,#cccccc,,
weka.core.neighboursearch.BallTree,Module,weka.core.neighboursearch.BallTree,BallTree,#cccccc,outbound,
weka.gui.Main$ChildFrameMDI,Module,weka.gui.Main$ChildFrameMDI,ChildFrameMDI,#cccccc,hidden,
weka.filters.supervised.attribute.Discretize,Module,weka.filters.supervised.attribute.Discretize,Discretize,#cccccc,transit,
weka.classifiers.trees.ht.InfoGainSplitMetric,Module,weka.classifiers.trees.ht.InfoGainSplitMetric,InfoGainSplitMetric,#cccccc,outbound,
weka.core.pmml.jaxbbindings.Correlations,Module,weka.core.pmml.jaxbbindings.Correlations,Correlations,#cccccc,,
weka.gui.simplecli.Script,Module,weka.gui.simplecli.Script,Script,#cccccc,outbound,
weka.classifiers.trees.J48,Module,weka.classifiers.trees.J48,J48,#cccccc,outbound,
weka.gui.beans.GOECustomizer,Module,weka.gui.beans.GOECustomizer,GOECustomizer,#cccccc,inbound,
weka.core.expressionlanguage.common.JavaMacro$BooleanJavaMethod,Module,weka.core.expressionlanguage.common.JavaMacro$BooleanJavaMethod,BooleanJavaMethod,#cccccc,hidden,
weka.core.pmml.jaxbbindings.CorrelationValues,Module,weka.core.pmml.jaxbbindings.CorrelationValues,CorrelationValues,#cccccc,,
weka.core.Settings,Module,weka.core.Settings,Settings,#cccccc,transit,
weka.gui.knowledgeflow.steps.SetVariablesStepEditorDialog,Module,weka.gui.knowledgeflow.steps.SetVariablesStepEditorDialog,SetVariablesStepEditorDialog,#cccccc,outbound,
weka.knowledgeflow.steps.AlterRelationName,Module,weka.knowledgeflow.steps.AlterRelationName,AlterRelationName,#cccccc,outbound,
weka.core.pmml.jaxbbindings.UniformDistribution,Module,weka.core.pmml.jaxbbindings.UniformDistribution,UniformDistribution,#cccccc,,
weka.gui.beans.SubstringLabelerRules$SubstringLabelerMatchRule,Module,weka.gui.beans.SubstringLabelerRules$SubstringLabelerMatchRule,SubstringLabelerMatchRule,#cccccc,transit,
weka.clusterers.Cobweb,Module,weka.clusterers.Cobweb,Cobweb,#cccccc,outbound,
weka.knowledgeflow.Flow,Module,weka.knowledgeflow.Flow,Flow,#cccccc,transit,
weka.gui.beans.CostBenefitAnalysis,Module,weka.gui.beans.CostBenefitAnalysis,CostBenefitAnalysis,#cccccc,outbound,
weka.gui.knowledgeflow.steps.SaverStepEditorDialog,Module,weka.gui.knowledgeflow.steps.SaverStepEditorDialog,SaverStepEditorDialog,#cccccc,outbound,
weka.classifiers.bayes.net.GUI$ActionLayout,Module,weka.classifiers.bayes.net.GUI$ActionLayout,ActionLayout,#cccccc,hidden,
weka.gui.GenericArrayEditor$CustomEditor,Module,weka.gui.GenericArrayEditor$CustomEditor,CustomEditor,#cccccc,hidden,
weka.filters.unsupervised.attribute.PrincipalComponents,Module,weka.filters.unsupervised.attribute.PrincipalComponents,PrincipalComponents,#cccccc,outbound,
weka.gui.SimpleDateFormatEditor$CustomEditor,Module,weka.gui.SimpleDateFormatEditor$CustomEditor,CustomEditor,#cccccc,hidden,
weka.clusterers.SimpleKMeans$KMeansClusterTask,Module,weka.clusterers.SimpleKMeans$KMeansClusterTask,KMeansClusterTask,#cccccc,outbound,
weka.core.AbstractInstance,Module,weka.core.AbstractInstance,AbstractInstance,#cccccc,hidden,
weka.gui.sql.event.ConnectionEvent,Module,weka.gui.sql.event.ConnectionEvent,ConnectionEvent,#cccccc,outbound,
weka.classifiers.bayes.net.EditableBayesNet$alignLeftAction,Module,weka.classifiers.bayes.net.EditableBayesNet$alignLeftAction,alignLeftAction,#cccccc,hidden,
weka.core.pmml.jaxbbindings.NeuralInputs,Module,weka.core.pmml.jaxbbindings.NeuralInputs,NeuralInputs,#cccccc,,
weka.core.expressionlanguage.common.Primitives$BooleanExpression,Module,weka.core.expressionlanguage.common.Primitives$BooleanExpression,BooleanExpression,#cccccc,hidden,
weka.core.pmml.BuiltInString$StringFunc,Module,weka.core.pmml.BuiltInString$StringFunc,StringFunc,#cccccc,hidden,
weka.gui.knowledgeflow.steps.AttributeSummarizerStepEditorDialog,Module,weka.gui.knowledgeflow.steps.AttributeSummarizerStepEditorDialog,AttributeSummarizerStepEditorDialog,#cccccc,outbound,
weka.core.StringLocator,Module,weka.core.StringLocator,StringLocator,#cccccc,hidden,
weka.gui.scripting.Script,Module,weka.gui.scripting.Script,Script,#cccccc,outbound,
weka.core.matrix.LUDecomposition,Module,weka.core.matrix.LUDecomposition,LUDecomposition,#cccccc,transit,
weka.associations.CheckAssociator,Module,weka.associations.CheckAssociator,CheckAssociator,#cccccc,outbound,
weka.filters.MultiFilter,Module,weka.filters.MultiFilter,MultiFilter,#cccccc,transit,
weka.core.expressionlanguage.common.MathFunctions$CeilFunction,Module,weka.core.expressionlanguage.common.MathFunctions$CeilFunction,CeilFunction,#cccccc,hidden,
weka.core.expressionlanguage.common.Operators$Addition,Module,weka.core.expressionlanguage.common.Operators$Addition,Addition,#cccccc,hidden,
weka.filters.unsupervised.attribute.StringToNominal,Module,weka.filters.unsupervised.attribute.StringToNominal,StringToNominal,#cccccc,outbound,
weka.classifiers.pmml.consumer.RuleSetModel$CompoundRule,Module,weka.classifiers.pmml.consumer.RuleSetModel$CompoundRule,CompoundRule,#cccccc,hidden,
weka.classifiers.evaluation.output.prediction.AbstractOutput,Module,weka.classifiers.evaluation.output.prediction.AbstractOutput,AbstractOutput,#cccccc,transit,
weka.gui.knowledgeflow.steps.SubstringLabelerStepEditorDialog,Module,weka.gui.knowledgeflow.steps.SubstringLabelerStepEditorDialog,SubstringLabelerStepEditorDialog,#cccccc,outbound,
weka.core.pmml.jaxbbindings.PCovMatrix,Module,weka.core.pmml.jaxbbindings.PCovMatrix,PCovMatrix,#cccccc,,
weka.core.expressionlanguage.common.Operators$GreaterThan,Module,weka.core.expressionlanguage.common.Operators$GreaterThan,GreaterThan,#cccccc,hidden,
weka.gui.beans.ConfigurationProducer,Module,weka.gui.beans.ConfigurationProducer,ConfigurationProducer,#cccccc,,
weka.core.expressionlanguage.common.MacroDeclarationsCompositor,Module,weka.core.expressionlanguage.common.MacroDeclarationsCompositor,MacroDeclarationsCompositor,#cccccc,outbound,
weka.gui.beans.TrainingSetListener,Module,weka.gui.beans.TrainingSetListener,TrainingSetListener,#cccccc,hidden,
weka.core.expressionlanguage.common.Primitives$BooleanVariable,Module,weka.core.expressionlanguage.common.Primitives$BooleanVariable,BooleanVariable,#cccccc,hidden,
weka.classifiers.functions.supportVector.CheckKernel,Module,weka.classifiers.functions.supportVector.CheckKernel,CheckKernel,#cccccc,outbound,
weka.core.neighboursearch.NearestNeighbourSearch$MyHeap,Module,weka.core.neighboursearch.NearestNeighbourSearch$MyHeap,MyHeap,#cccccc,outbound,
weka.gui.experiment.RunPanel,Module,weka.gui.experiment.RunPanel,RunPanel,#cccccc,outbound,
weka.estimators.MahalanobisEstimator,Module,weka.estimators.MahalanobisEstimator,MahalanobisEstimator,#cccccc,outbound,
weka.classifiers.functions.Logistic,Module,weka.classifiers.functions.Logistic,Logistic,#cccccc,outbound,
weka.gui.beans.KnowledgeFlowApp$JTreeLeafDetails,Module,weka.gui.beans.KnowledgeFlowApp$JTreeLeafDetails,JTreeLeafDetails,#cccccc,outbound,
weka.filters.unsupervised.instance.RemoveMisclassified,Module,weka.filters.unsupervised.instance.RemoveMisclassified,RemoveMisclassified,#cccccc,outbound,
weka.associations.Associator,Module,weka.associations.Associator,Associator,#cccccc,hidden,
weka.gui.InteractiveTablePanel$InteractiveTableModelListener,Module,weka.gui.InteractiveTablePanel$InteractiveTableModelListener,InteractiveTableModelListener,#cccccc,,
weka.filters.unsupervised.attribute.Discretize,Module,weka.filters.unsupervised.attribute.Discretize,Discretize,#cccccc,transit,
weka.gui.scripting.SyntaxDocument,Module,weka.gui.scripting.SyntaxDocument,SyntaxDocument,#cccccc,hidden,
weka.clusterers.HierarchicalClusterer$Tuple,Module,weka.clusterers.HierarchicalClusterer$Tuple,Tuple,#cccccc,,
weka.gui.knowledgeflow.steps.TextViewerInteractiveView$TextViewerInteractiveViewDefaults,Module,weka.gui.knowledgeflow.steps.TextViewerInteractiveView$TextViewerInteractiveViewDefaults,TextViewerInteractiveViewDefaults,#cccccc,outbound,
weka.core.pmml.jaxbbindings.NeuralInput,Module,weka.core.pmml.jaxbbindings.NeuralInput,NeuralInput,#cccccc,,
weka.clusterers.SingleClustererEnhancer,Module,weka.clusterers.SingleClustererEnhancer,SingleClustererEnhancer,#cccccc,outbound,
weka.core.NominalAttributeInfo,Module,weka.core.NominalAttributeInfo,NominalAttributeInfo,#cccccc,hidden,
weka.core.pmml.jaxbbindings.SupportVectorMachine,Module,weka.core.pmml.jaxbbindings.SupportVectorMachine,SupportVectorMachine,#cccccc,,
weka.core.GlobalInfoJavadoc,Module,weka.core.GlobalInfoJavadoc,GlobalInfoJavadoc,#cccccc,hidden,
weka.classifiers.trees.RandomTree$Tree,Module,weka.classifiers.trees.RandomTree$Tree,Tree,#cccccc,outbound,
weka.classifiers.pmml.consumer.GeneralRegression$CumulativeLinkFunction,Module,weka.classifiers.pmml.consumer.GeneralRegression$CumulativeLinkFunction,CumulativeLinkFunction,#cccccc,hidden,
weka.gui.knowledgeflow.steps.JobStepEditorDialog,Module,weka.gui.knowledgeflow.steps.JobStepEditorDialog,JobStepEditorDialog,#cccccc,outbound,
weka.core.pmml.jaxbbindings.AntecedentSequence,Module,weka.core.pmml.jaxbbindings.AntecedentSequence,AntecedentSequence,#cccccc,,
weka.core.pmml.jaxbbindings.SetPredicate,Module,weka.core.pmml.jaxbbindings.SetPredicate,SetPredicate,#cccccc,,
weka.gui.beans.SubstringLabelerCustomizer,Module,weka.gui.beans.SubstringLabelerCustomizer,SubstringLabelerCustomizer,#cccccc,outbound,
weka.core.pmml.jaxbbindings.MultivariateStat,Module,weka.core.pmml.jaxbbindings.MultivariateStat,MultivariateStat,#cccccc,,
weka.gui.GUIChooserApp$GUIChooserDefaults,Module,weka.gui.GUIChooserApp$GUIChooserDefaults,GUIChooserDefaults,#cccccc,hidden,
weka.core.pmml.jaxbbindings.DataField,Module,weka.core.pmml.jaxbbindings.DataField,DataField,#cccccc,,
weka.knowledgeflow.ExecutionEnvironment,Module,weka.knowledgeflow.ExecutionEnvironment,ExecutionEnvironment,#cccccc,inbound,
weka.knowledgeflow.KFDefaults,Module,weka.knowledgeflow.KFDefaults,KFDefaults,#cccccc,outbound,
weka.core.pmml.jaxbbindings.VerificationFields,Module,weka.core.pmml.jaxbbindings.VerificationFields,VerificationFields,#cccccc,,
weka.filters.unsupervised.attribute.NumericToDate,Module,weka.filters.unsupervised.attribute.NumericToDate,NumericToDate,#cccccc,outbound,
weka.core.pmml.jaxbbindings.CompoundRule,Module,weka.core.pmml.jaxbbindings.CompoundRule,CompoundRule,#cccccc,,
weka.core.DateAttributeInfo,Module,weka.core.DateAttributeInfo,DateAttributeInfo,#cccccc,,
weka.clusterers.HierarchicalClusterer,Module,weka.clusterers.HierarchicalClusterer,HierarchicalClusterer,#cccccc,outbound,
weka.knowledgeflow.steps.Sorter$InstanceHolder,Module,weka.knowledgeflow.steps.Sorter$InstanceHolder,InstanceHolder,#cccccc,,
weka.core.converters.MatlabSaver,Module,weka.core.converters.MatlabSaver,MatlabSaver,#cccccc,outbound,
weka.gui.graphvisualizer.GraphVisualizer,Module,weka.gui.graphvisualizer.GraphVisualizer,GraphVisualizer,#cccccc,outbound,
weka.classifiers.rules.ZeroR,Module,weka.classifiers.rules.ZeroR,ZeroR,#cccccc,outbound,
weka.core.pmml.jaxbbindings.TransformationDictionary,Module,weka.core.pmml.jaxbbindings.TransformationDictionary,TransformationDictionary,#cccccc,,
weka.core.neighboursearch.NearestNeighbourSearch$MyHeapElement,Module,weka.core.neighboursearch.NearestNeighbourSearch$MyHeapElement,MyHeapElement,#cccccc,outbound,
weka.core.pmml.TargetMetaInfo,Module,weka.core.pmml.TargetMetaInfo,TargetMetaInfo,#cccccc,outbound,
weka.estimators.UnivariateKernelEstimator,Module,weka.estimators.UnivariateKernelEstimator,UnivariateKernelEstimator,#cccccc,transit,
weka.gui.beans.TestSetMaker,Module,weka.gui.beans.TestSetMaker,TestSetMaker,#cccccc,outbound,
weka.core.pmml.MiningFieldMetaInfo$Missing,Module,weka.core.pmml.MiningFieldMetaInfo$Missing,Missing,#cccccc,,
weka.classifiers.functions.supportVector.RBFKernel,Module,weka.classifiers.functions.supportVector.RBFKernel,RBFKernel,#cccccc,transit,
weka.classifiers.bayes.net.EditableBayesNet$SetGroupPositionAction,Module,weka.classifiers.bayes.net.EditableBayesNet$SetGroupPositionAction,SetGroupPositionAction,#cccccc,hidden,
weka.classifiers.pmml.consumer.NeuralNetwork$ActivationFunction,Module,weka.classifiers.pmml.consumer.NeuralNetwork$ActivationFunction,ActivationFunction,#cccccc,hidden,
weka.classifiers.bayes.net.search.local.SimulatedAnnealing,Module,weka.classifiers.bayes.net.search.local.SimulatedAnnealing,SimulatedAnnealing,#cccccc,outbound,
weka.classifiers.bayes.net.search.local.HillClimber$Operation,Module,weka.classifiers.bayes.net.search.local.HillClimber$Operation,Operation,#cccccc,outbound,
weka.core.Memory,Module,weka.core.Memory,Memory,#cccccc,inbound,
weka.gui.PackageManager$CheckForNewPackages,Module,weka.gui.PackageManager$CheckForNewPackages,CheckForNewPackages,#cccccc,outbound,
weka.classifiers.functions.Logistic$OptEng,Module,weka.classifiers.functions.Logistic$OptEng,OptEng,#cccccc,outbound,
weka.attributeSelection.ErrorBasedMeritEvaluator,Module,weka.attributeSelection.ErrorBasedMeritEvaluator,ErrorBasedMeritEvaluator,#cccccc,,
weka.classifiers.functions.supportVector.SMOset,Module,weka.classifiers.functions.supportVector.SMOset,SMOset,#cccccc,outbound,
weka.classifiers.bayes.net.GUI$ActionSetData,Module,weka.classifiers.bayes.net.GUI$ActionSetData,ActionSetData,#cccccc,outbound,
weka.gui.treevisualizer.PlaceNode1,Module,weka.gui.treevisualizer.PlaceNode1,PlaceNode1,#cccccc,hidden,
weka.knowledgeflow.steps.ASEvaluator,Module,weka.knowledgeflow.steps.ASEvaluator,ASEvaluator,#cccccc,transit,
weka.gui.knowledgeflow.steps.SetVariablesStepEditorDialog$VariablesPanel,Module,weka.gui.knowledgeflow.steps.SetVariablesStepEditorDialog$VariablesPanel,VariablesPanel,#cccccc,outbound,
weka.classifiers.trees.j48.C45PruneableClassifierTree,Module,weka.classifiers.trees.j48.C45PruneableClassifierTree,C45PruneableClassifierTree,#cccccc,outbound,
weka.clusterers.HierarchicalClusterer$TupleComparator,Module,weka.clusterers.HierarchicalClusterer$TupleComparator,TupleComparator,#cccccc,,
weka.core.ResourceUtils,Module,weka.core.ResourceUtils,ResourceUtils,#cccccc,inbound,
weka.core.pmml.jaxbbindings.Matrix,Module,weka.core.pmml.jaxbbindings.Matrix,Matrix,#cccccc,,
weka.core.pmml.jaxbbindings.PairCounts,Module,weka.core.pmml.jaxbbindings.PairCounts,PairCounts,#cccccc,,
weka.core.xml.XMLSerialization,Module,weka.core.xml.XMLSerialization,XMLSerialization,#cccccc,transit,
weka.gui.ProgrammaticProperty,Module,weka.gui.ProgrammaticProperty,ProgrammaticProperty,#cccccc,,
weka.core.expressionlanguage.common.NoVariables,Module,weka.core.expressionlanguage.common.NoVariables,NoVariables,#cccccc,,
weka.core.expressionlanguage.common.Operators$Or,Module,weka.core.expressionlanguage.common.Operators$Or,Or,#cccccc,hidden,
weka.attributeSelection.HoldOutSubsetEvaluator,Module,weka.attributeSelection.HoldOutSubsetEvaluator,HoldOutSubsetEvaluator,#cccccc,hidden,
weka.gui.beans.JoinCustomizer,Module,weka.gui.beans.JoinCustomizer,JoinCustomizer,#cccccc,outbound,
weka.filters.unsupervised.attribute.TimeSeriesTranslate,Module,weka.filters.unsupervised.attribute.TimeSeriesTranslate,TimeSeriesTranslate,#cccccc,outbound,
weka.core.ChebyshevDistance,Module,weka.core.ChebyshevDistance,ChebyshevDistance,#cccccc,hidden,
weka.core.pmml.MiningFieldMetaInfo$Usage,Module,weka.core.pmml.MiningFieldMetaInfo$Usage,Usage,#cccccc,,
weka.core.pmml.jaxbbindings.TimeSeriesModel,Module,weka.core.pmml.jaxbbindings.TimeSeriesModel,TimeSeriesModel,#cccccc,,
weka.core.pmml.jaxbbindings.MININGFUNCTION,Module,weka.core.pmml.jaxbbindings.MININGFUNCTION,MININGFUNCTION,#cccccc,,
weka.classifiers.bayes.net.EditableBayesNet$PasteAction,Module,weka.classifiers.bayes.net.EditableBayesNet$PasteAction,PasteAction,#cccccc,hidden,
weka.core.pmml.Apply,Module,weka.core.pmml.Apply,Apply,#cccccc,outbound,
weka.gui.beans.ClassifierPerformanceEvaluator$AggregateableClassifierErrorsPlotInstances,Module,weka.gui.beans.ClassifierPerformanceEvaluator$AggregateableClassifierErrorsPlotInstances,AggregateableClassifierErrorsPlotInstances,#cccccc,outbound,
weka.classifiers.bayes.net.EditableBayesNet$SetDistributionAction,Module,weka.classifiers.bayes.net.EditableBayesNet$SetDistributionAction,SetDistributionAction,#cccccc,outbound,
weka.filters.unsupervised.attribute.Remove,Module,weka.filters.unsupervised.attribute.Remove,Remove,#cccccc,transit,
weka.core.pmml.jaxbbindings.ItemRef,Module,weka.core.pmml.jaxbbindings.ItemRef,ItemRef,#cccccc,,
weka.gui.explorer.AttributeSelectionPanel$TestMode,Module,weka.gui.explorer.AttributeSelectionPanel$TestMode,TestMode,#cccccc,,
weka.gui.beans.BeanCustomizer$ModifyListener,Module,weka.gui.beans.BeanCustomizer$ModifyListener,ModifyListener,#cccccc,hidden,
weka.gui.explorer.ClassifierPanel$ClassifierPanelDefaults,Module,weka.gui.explorer.ClassifierPanel$ClassifierPanelDefaults,ClassifierPanelDefaults,#cccccc,outbound,
weka.core.stemmers.NullStemmer,Module,weka.core.stemmers.NullStemmer,NullStemmer,#cccccc,outbound,
weka.core.Debug,Module,weka.core.Debug,Debug,#cccccc,hidden,
weka.core.packageManagement.PackageManager,Module,weka.core.packageManagement.PackageManager,PackageManager,#cccccc,inbound,
weka.core.pmml.jaxbbindings.OUTLIERTREATMENTMETHOD,Module,weka.core.pmml.jaxbbindings.OUTLIERTREATMENTMETHOD,OUTLIERTREATMENTMETHOD,#cccccc,,
weka.gui.simplecli.Help,Module,weka.gui.simplecli.Help,Help,#cccccc,hidden,
weka.gui.beans.SaverCustomizer,Module,weka.gui.beans.SaverCustomizer,SaverCustomizer,#cccccc,outbound,
weka.core.matrix.DoubleVector,Module,weka.core.matrix.DoubleVector,DoubleVector,#cccccc,outbound,
weka.filters.supervised.attribute.AttributeSelection,Module,weka.filters.supervised.attribute.AttributeSelection,AttributeSelection,#cccccc,outbound,
weka.gui.SimpleCLIPanel,Module,weka.gui.SimpleCLIPanel,SimpleCLIPanel,#cccccc,transit,
weka.classifiers.pmml.consumer.TreeModel$SplitCharacteristic,Module,weka.classifiers.pmml.consumer.TreeModel$SplitCharacteristic,SplitCharacteristic,#cccccc,,
weka.classifiers.pmml.consumer.TreeModel$NoTrueChildStrategy,Module,weka.classifiers.pmml.consumer.TreeModel$NoTrueChildStrategy,NoTrueChildStrategy,#cccccc,,
weka.filters.unsupervised.attribute.RemoveUseless,Module,weka.filters.unsupervised.attribute.RemoveUseless,RemoveUseless,#cccccc,outbound,
weka.classifiers.pmml.consumer.RuleSetModel$SimpleRule,Module,weka.classifiers.pmml.consumer.RuleSetModel$SimpleRule,SimpleRule,#cccccc,outbound,
weka.core.converters.ConverterResources,Module,weka.core.converters.ConverterResources,ConverterResources,#cccccc,transit,
weka.core.pmml.Discretize,Module,weka.core.pmml.Discretize,Discretize,#cccccc,hidden,
weka.classifiers.bayes.NaiveBayesMultinomial,Module,weka.classifiers.bayes.NaiveBayesMultinomial,NaiveBayesMultinomial,#cccccc,outbound,
weka.gui.beans.AbstractDataSink,Module,weka.gui.beans.AbstractDataSink,AbstractDataSink,#cccccc,hidden,
weka.core.expressionlanguage.common.Operators$And,Module,weka.core.expressionlanguage.common.Operators$And,And,#cccccc,hidden,
weka.experiment.ExplicitTestsetResultProducer,Module,weka.experiment.ExplicitTestsetResultProducer,ExplicitTestsetResultProducer,#cccccc,outbound,
weka.experiment.ResultListener,Module,weka.experiment.ResultListener,ResultListener,#cccccc,hidden,
weka.gui.knowledgeflow.MainKFPerspectiveToolBar,Module,weka.gui.knowledgeflow.MainKFPerspectiveToolBar,MainKFPerspectiveToolBar,#cccccc,hidden,
weka.core.packageManagement.VersionPackageConstraint$VersionComparison,Module,weka.core.packageManagement.VersionPackageConstraint$VersionComparison,VersionComparison,#cccccc,hidden,
weka.gui.ComponentHelper,Module,weka.gui.ComponentHelper,ComponentHelper,#cccccc,inbound,
weka.core.PropertyPath,Module,weka.core.PropertyPath,PropertyPath,#cccccc,hidden,
weka.classifiers.bayes.net.GUI$MyAction,Module,weka.classifiers.bayes.net.GUI$MyAction,MyAction,#cccccc,hidden,
weka.classifiers.bayes.net.search.ci.ICSSearchAlgorithm$SeparationSet,Module,weka.classifiers.bayes.net.search.ci.ICSSearchAlgorithm$SeparationSet,SeparationSet,#cccccc,outbound,
weka.core.pmml.jaxbbindings.NearestNeighborModel,Module,weka.core.pmml.jaxbbindings.NearestNeighborModel,NearestNeighborModel,#cccccc,,
weka.core.Trie$TrieNode,Module,weka.core.Trie$TrieNode,TrieNode,#cccccc,hidden,
weka.gui.beans.TrainingSetEvent,Module,weka.gui.beans.TrainingSetEvent,TrainingSetEvent,#cccccc,outbound,
weka.core.neighboursearch.CoverTree$d_node,Module,weka.core.neighboursearch.CoverTree$d_node,d_node,#cccccc,outbound,
weka.gui.HierarchyPropertyParser$TreeNode,Module,weka.gui.HierarchyPropertyParser$TreeNode,TreeNode,#cccccc,,
weka.classifiers.evaluation.output.prediction.Null,Module,weka.classifiers.evaluation.output.prediction.Null,Null,#cccccc,hidden,
weka.knowledgeflow.steps.IncrementalClassifierEvaluator,Module,weka.knowledgeflow.steps.IncrementalClassifierEvaluator,IncrementalClassifierEvaluator,#cccccc,outbound,
weka.knowledgeflow.steps.PairedDataHelper$PairedProcessor,Module,weka.knowledgeflow.steps.PairedDataHelper$PairedProcessor,PairedProcessor,#cccccc,hidden,
weka.gui.knowledgeflow.LayoutPanel,Module,weka.gui.knowledgeflow.LayoutPanel,LayoutPanel,#cccccc,outbound,
weka.core.converters.CSVSaver,Module,weka.core.converters.CSVSaver,CSVSaver,#cccccc,outbound,
weka.classifiers.pmml.consumer.SupportVectorMachineModel$PolynomialKernel,Module,weka.classifiers.pmml.consumer.SupportVectorMachineModel$PolynomialKernel,PolynomialKernel,#cccccc,outbound,
weka.gui.scripting.FileScriptingPanel$CommandlineArgsAction,Module,weka.gui.scripting.FileScriptingPanel$CommandlineArgsAction,CommandlineArgsAction,#cccccc,outbound,
weka.gui.graphvisualizer.HierarchicalBCEngine$MyList,Module,weka.gui.graphvisualizer.HierarchicalBCEngine$MyList,MyList,#cccccc,hidden,
weka.gui.ResultHistoryPanel$RDeleteListener,Module,weka.gui.ResultHistoryPanel$RDeleteListener,RDeleteListener,#cccccc,,
weka.gui.JListHelper,Module,weka.gui.JListHelper,JListHelper,#cccccc,inbound,
weka.gui.beans.NoteBeanInfo,Module,weka.gui.beans.NoteBeanInfo,NoteBeanInfo,#cccccc,,
weka.core.converters.JSONLoader,Module,weka.core.converters.JSONLoader,JSONLoader,#cccccc,outbound,
weka.gui.knowledgeflow.KFGraphicalEnvironmentCommandHandler,Module,weka.gui.knowledgeflow.KFGraphicalEnvironmentCommandHandler,KFGraphicalEnvironmentCommandHandler,#cccccc,outbound,
weka.knowledgeflow.steps.Clusterer,Module,weka.knowledgeflow.steps.Clusterer,Clusterer,#cccccc,outbound,
weka.clusterers.Canopy,Module,weka.clusterers.Canopy,Canopy,#cccccc,outbound,
weka.attributeSelection.ClassifierAttributeEval,Module,weka.attributeSelection.ClassifierAttributeEval,ClassifierAttributeEval,#cccccc,outbound,
weka.associations.Apriori,Module,weka.associations.Apriori,Apriori,#cccccc,outbound,
weka.gui.AttributeSelectionPanel$AttributeTableModel,Module,weka.gui.AttributeSelectionPanel$AttributeTableModel,AttributeTableModel,#cccccc,outbound,
weka.gui.beans.Sorter$SortComparator,Module,weka.gui.beans.Sorter$SortComparator,SortComparator,#cccccc,hidden,
weka.gui.visualize.PrintablePanel,Module,weka.gui.visualize.PrintablePanel,PrintablePanel,#cccccc,inbound,
weka.gui.sql.ResultSetTableCellRenderer,Module,weka.gui.sql.ResultSetTableCellRenderer,ResultSetTableCellRenderer,#cccccc,hidden,
weka.core.pmml.jaxbbindings.UnivariateStats,Module,weka.core.pmml.jaxbbindings.UnivariateStats,UnivariateStats,#cccccc,,
weka.core.logging.ConsoleLogger,Module,weka.core.logging.ConsoleLogger,ConsoleLogger,#cccccc,outbound,
weka.classifiers.evaluation.TwoClassStats,Module,weka.classifiers.evaluation.TwoClassStats,TwoClassStats,#cccccc,outbound,
weka.classifiers.bayes.net.VaryNode,Module,weka.classifiers.bayes.net.VaryNode,VaryNode,#cccccc,outbound,
weka.knowledgeflow.steps.KFStep,Module,weka.knowledgeflow.steps.KFStep,KFStep,#cccccc,inbound,
weka.classifiers.meta.RegressionByDiscretization,Module,weka.classifiers.meta.RegressionByDiscretization,RegressionByDiscretization,#cccccc,outbound,
weka.estimators.DNConditionalEstimator,Module,weka.estimators.DNConditionalEstimator,DNConditionalEstimator,#cccccc,outbound,
weka.core.stopwords.AbstractStopwords,Module,weka.core.stopwords.AbstractStopwords,AbstractStopwords,#cccccc,outbound,
weka.core.expressionlanguage.common.VariableDeclarationsCompositor,Module,weka.core.expressionlanguage.common.VariableDeclarationsCompositor,VariableDeclarationsCompositor,#cccccc,outbound,
weka.core.RepositoryIndexGenerator,Module,weka.core.RepositoryIndexGenerator,RepositoryIndexGenerator,#cccccc,hidden,
weka.gui.scripting.event.TitleUpdatedEvent,Module,weka.gui.scripting.event.TitleUpdatedEvent,TitleUpdatedEvent,#cccccc,,
weka.gui.PackageManager$HomePageThread,Module,weka.gui.PackageManager$HomePageThread,HomePageThread,#cccccc,outbound,
weka.gui.beans.SubstringReplacerCustomizer,Module,weka.gui.beans.SubstringReplacerCustomizer,SubstringReplacerCustomizer,#cccccc,outbound,
weka.gui.beans.StripChart$LegendPanel,Module,weka.gui.beans.StripChart$LegendPanel,LegendPanel,#cccccc,,
weka.estimators.KernelEstimator,Module,weka.estimators.KernelEstimator,KernelEstimator,#cccccc,transit,
weka.core.pmml.jaxbbindings.Level,Module,weka.core.pmml.jaxbbindings.Level,Level,#cccccc,,
weka.gui.beans.ConnectionNotificationConsumer,Module,weka.gui.beans.ConnectionNotificationConsumer,ConnectionNotificationConsumer,#cccccc,hidden,
weka.classifiers.functions.SimpleLinearRegression,Module,weka.classifiers.functions.SimpleLinearRegression,SimpleLinearRegression,#cccccc,outbound,
weka.filters.unsupervised.attribute.AbstractTimeSeries,Module,weka.filters.unsupervised.attribute.AbstractTimeSeries,AbstractTimeSeries,#cccccc,outbound,
weka.gui.visualize.PrintableHandler,Module,weka.gui.visualize.PrintableHandler,PrintableHandler,#cccccc,,
