id:ID,:LABEL,fullName,simpleName,color,dependencyProfileCategory,cohesion
com.fsck.k9.provider.MessageProvider$CountExtractor,Module,com.fsck.k9.provider.MessageProvider$CountExtractor,CountExtractor,#cccccc,,
com.fsck.k9.mailstore.MessageHelper,Module,com.fsck.k9.mailstore.MessageHelper,MessageHelper,#cccccc,inbound,
com.fsck.k9.view.MessageHeader$HeaderEntry,Module,com.fsck.k9.view.MessageHeader$HeaderEntry,HeaderEntry,#cccccc,,
com.fsck.k9.provider.MessageProvider$SendDateExtractor,Module,com.fsck.k9.provider.MessageProvider$SendDateExtractor,SendDateExtractor,#cccccc,,
com.fsck.k9.notification.BaseNotifications,Module,com.fsck.k9.notification.BaseNotifications,BaseNotifications,#cccccc,outbound,
com.fsck.k9.activity.misc.ContactPictureLoader,Module,com.fsck.k9.activity.misc.ContactPictureLoader,ContactPictureLoader,#cccccc,outbound,
com.fsck.k9.preferences.SettingsImporter$Imported,Module,com.fsck.k9.preferences.SettingsImporter$Imported,Imported,#cccccc,,
com.fsck.k9.helper.EmailHelper,Module,com.fsck.k9.helper.EmailHelper,EmailHelper,#cccccc,,
com.fsck.k9.mailstore.migrations.MigrationTo49,Module,com.fsck.k9.mailstore.migrations.MigrationTo49,MigrationTo49,#cccccc,,
com.fsck.k9.controller.SimpleMessagingListener,Module,com.fsck.k9.controller.SimpleMessagingListener,SimpleMessagingListener,#cccccc,inbound,
com.fsck.k9.ui.crypto.MessageCryptoHelper,Module,com.fsck.k9.ui.crypto.MessageCryptoHelper,MessageCryptoHelper,#cccccc,transit,
com.fsck.k9.activity.Accounts$ImportAsyncTask,Module,com.fsck.k9.activity.Accounts$ImportAsyncTask,ImportAsyncTask,#cccccc,outbound,
com.fsck.k9.preferences.AccountSettings$IntegerResourceSetting,Module,com.fsck.k9.preferences.AccountSettings$IntegerResourceSetting,IntegerResourceSetting,#cccccc,hidden,
com.fsck.k9.controller.MessagingControllerCommands$PendingSetFlag,Module,com.fsck.k9.controller.MessagingControllerCommands$PendingSetFlag,PendingSetFlag,#cccccc,inbound,
com.fsck.k9.preferences.Settings$ColorSetting,Module,com.fsck.k9.preferences.Settings$ColorSetting,ColorSetting,#cccccc,hidden,
com.fsck.k9.helper.MergeCursor,Module,com.fsck.k9.helper.MergeCursor,MergeCursor,#cccccc,hidden,
com.fsck.k9.preferences.IdentitySettings$OptionalEmailAddressSetting,Module,com.fsck.k9.preferences.IdentitySettings$OptionalEmailAddressSetting,OptionalEmailAddressSetting,#cccccc,outbound,
com.fsck.k9.activity.compose.IdentityAdapter,Module,com.fsck.k9.activity.compose.IdentityAdapter,IdentityAdapter,#cccccc,transit,
com.fsck.k9.autocrypt.AutocryptHeaderParser,Module,com.fsck.k9.autocrypt.AutocryptHeaderParser,AutocryptHeaderParser,#cccccc,hidden,
com.fsck.k9.provider.MessageProvider$MessageInfoHolderRetrieverListener,Module,com.fsck.k9.provider.MessageProvider$MessageInfoHolderRetrieverListener,MessageInfoHolderRetrieverListener,#cccccc,outbound,
com.fsck.k9.activity.compose.RecipientLoader,Module,com.fsck.k9.activity.compose.RecipientLoader,RecipientLoader,#cccccc,outbound,
com.fsck.k9.cache.TemporaryAttachmentStore,Module,com.fsck.k9.cache.TemporaryAttachmentStore,TemporaryAttachmentStore,#cccccc,outbound,
