id,:TYPE,:START_ID,:END_ID,references,dependencyTypes,nrDependencies:INT,nrCalls:INT
f625ec4b6c58ddb00b5fe8cc6624201c,CONTAINS,com.fsck.k9.view,com.fsck.k9.view.ViewSwitcher,{},,,
e916265de970c5ee0ea83c3dc32316bd,CONTAINS,com.fsck.k9.activity.setup,com.fsck.k9.activity.setup.OpenPgpAppSelectDialog$OpenPgpAppSelectFragment,{},,,
2803bbd1c97d0f53374dfe9693e9b264,CONTAINS,com.fsck.k9.mailstore,com.fsck.k9.mailstore.UnavailableStorageException,{},,,
13d0541ec46c9964b4b1bb544b5b467d,CONTAINS,com.fsck.k9.message.extractors,com.fsck.k9.message.extractors.PreviewExtractionException,{},,,
e2866fc55a6e1da2aadfa6123deef207,CONTAINS,com.fsck.k9.activity.setup,com.fsck.k9.activity.setup.AccountSetupBasics$Provider,{},,,
858c9137d4d2220d9dbd8d25464c534b,CONTAINS,com.fsck.k9.preferences,com.fsck.k9.preferences.IdentitySettings,{},,,
a4ff9b5fd386bb034c7bf8dd845a0b2f,CONTAINS,com.fsck.k9.view,com.fsck.k9.view.RecipientSelectView,{},,,
3fdbcedf6f2638bf27e6fe675c73135a,CONTAINS,com.fsck.k9.activity.setup,com.fsck.k9.activity.setup.ConnectionSecurityAdapter,{},,,
41de271494d889c08b684175cc4dac87,CONTAINS,com.fsck.k9.activity.compose,com.fsck.k9.activity.compose.RecipientLoader,{},,,
521ff52f5a0864de360563d1607fdc63,CONTAINS,com.fsck.k9.activity,com.fsck.k9.activity.Accounts$ListImportContentsAsyncTask,{},,,
3a604933dd5cf8c0871d56548fa88f0e,CONTAINS,com.fsck.k9.activity.misc,com.fsck.k9.activity.misc.SwipeGestureDetector$OnSwipeGestureListener,{},,,
51aedb32fc56c39c16a1d342c3e1bc9f,CONTAINS,com.fsck.k9.ui.messageview,com.fsck.k9.ui.messageview.AttachmentController$IntentAndResolvedActivitiesCount,{},,,
7d12fcba1859450cf2718f440efa7761,CONTAINS,com.fsck.k9.message.quote,com.fsck.k9.message.quote.HtmlQuoteCreator,{},,,
3aed61f72961efe15ca2f0ac2ca8b0dc,CONTAINS,com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$UnreadQueryHandler,{},,,
a1aa93870f1d929be31dd88e01bb501b,CONTAINS,com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$SenderExtractor,{},,,
4f3f96ea6e91f8728e2a72a64bd8586d,CONTAINS,com.fsck.k9.mailstore,com.fsck.k9.mailstore.LocalFolder$DataLocation,{},,,
95101279f6a9df8da829ad064d494806,CONTAINS,com.fsck.k9.activity,com.fsck.k9.activity.Search,{},,,
9c3738338a837a3eceea1fad11e37f3b,CONTAINS,com.fsck.k9.view,com.fsck.k9.view.MessageWebView$OnPageFinishedListener,{},,,
9a932199a1afb52509b71cf5153f6db8,CONTAINS,com.fsck.k9.ui.dialog,com.fsck.k9.ui.dialog.ApgDeprecationWarningDialog,{},,,
fbeb4f237e347d5d3cfdc74f1ed41d1c,CONTAINS,com.fsck.k9.search,com.fsck.k9.search.SearchSpecification$SearchCondition,{},,,
7cc0ff50b76e57cf43f9955d98bb2386,CONTAINS,com.fsck.k9.message.html,com.fsck.k9.message.html.HeadCleaner$CleaningVisitor,{},,,
5f9a76cc16122db5fcc1eafc4acd9cbb,CONTAINS,com.fsck.k9.activity.loader,com.fsck.k9.activity.loader.AttachmentContentLoader,{},,,
8b5328a01b9e9610c5b6078027425174,CONTAINS,com.fsck.k9.activity,com.fsck.k9.activity.FolderList,{},,,
8dccb4328a04a44a023fbdd37f923ef6,CONTAINS,com.fsck.k9,com.fsck.k9.Globals,{},,,
d5ae636e0ae78ffb706ee9060834eb24,CONTAINS,com.fsck.k9.ui.messageview,com.fsck.k9.ui.messageview.CryptoInfoDialog$OnClickShowCryptoKeyListener,{},,,
090c2c219764ea1b6453ea7a4adcc412,CONTAINS,com.fsck.k9.widget.list,com.fsck.k9.widget.list.MessageListRemoteViewFactory$MailItem,{},,,
c435ee11e07be51598afa316276f1080,CONTAINS,com.fsck.k9.mailstore,com.fsck.k9.mailstore.AttachmentResolver,{},,,
40555835d36582b9b9fd3d7a53f2870e,CONTAINS,com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragment$FooterViewHolder,{},,,
92284f49937b0f2fa399cc04d341eb6c,CONTAINS,com.fsck.k9.provider,com.fsck.k9.provider.AttachmentProvider,{},,,
29ddfd163465abe591fc397fecf0177f,CONTAINS,com.fsck.k9.view,com.fsck.k9.view.NonLockingScrollView$HierarchyTreeChangeListener,{},,,
a77ebe44fb896d35660633432ce0940e,CONTAINS,com.fsck.k9.activity,com.fsck.k9.activity.UpgradeDatabases,{},,,
43a4bde77ddca518e2ae2f74e365cd59,CONTAINS,com.fsck.k9,com.fsck.k9.BaseAccount,{},,,
49d988059f17165ba78e8e4bd7a35c90,CONTAINS,com.fsck.k9.activity,com.fsck.k9.activity.MessageLoaderHelper$MessageLoaderCallbacks,{},,,
c0814bb0f603957e31f417da8e6465ad,CONTAINS,com.fsck.k9.preferences,com.fsck.k9.preferences.GlobalSettings$ThemeSetting,{},,,
bfd8937a298dc5564a4636014c83c9ff,CONTAINS,com.fsck.k9.activity,com.fsck.k9.activity.FolderInfoHolder,{},,,
e683d1dd7d90e8ff81d573fed5f87d0f,CONTAINS,com.fsck.k9.preferences,com.fsck.k9.preferences.SettingsImporter$ImportedSettings,{},,,
